id,property_subclass,property_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighbourhood,condition_1,condition_2,property_type,house_style,overall_quality,overall_condition,year_built,year_remodernisation_added,roof_style,roof_matl,exterior_material_1,exterior_material_2,masonry_veneer_type,masonry_veneer_area,external_material_quality,external_material_condition,foundation,basement_height_quality,basement_condition,basement_exposure,basement_finished_area_quality_type1,basement_type1_sqf,basement_finished_area_quality_type2,basement_type2_sqf,basement_unfinished_sqf,total_basement_area_sqft,heating,heating_quality,air_conditioning,electrical,First_floor_sqft,Second_floor_sqft,low_quality_finish_total_area_sqft,ground_living_space_sqft,basement_full_bathrooms,basement_half_bath,full_bathroom_above_grade,half_bathroom_above_grade,bedrooms_above_grade,kitchen_above_grade,kitchen_quality,total_rooms_above_grade,home_funcionality,fireplaces,fireplace_quality,garage_type,garage_year_built,garage_interior_finish,garage_cars_capacity,garage_sqft_area,garage_quality,garage_condition,paved_driveway,wood_deck_area_sqft,open_porch_area_sqft,enclosed_porch_area_sqft,Three_seasons_porch_area_sqft,screen_porch_area_sqft,fence,month_sold,year_sold,sale_type,sale_condition,sale_price,has_pool,age,sale_price_log
1162,20,RL,0.0,14778,Pave,N/A,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0,0,216,0,N/A,11,2008,WD,Normal,224000,0,54,12.319401330837177
1163,20,RL,109.0,8724,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2,450,TA,TA,Y,0,0,0,0,0,N/A,5,2007,WD,Normal,129000,0,39,11.76756768334381
1164,90,RL,60.0,12900,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,N/A,CarPort,1969.0,Unf,2,400,Fa,TA,Y,120,0,0,0,0,N/A,1,2008,WD,Alloca,108959,0,39,11.598726943661342
1165,80,RL,0.0,16157,Pave,N/A,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,2,588,TA,TA,Y,168,180,0,0,0,N/A,6,2007,WD,Normal,194000,0,29,12.175613438045465
1166,20,RL,79.0,9541,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,N/A,Attchd,2009.0,RFn,2,644,TA,TA,Y,0,114,0,0,0,N/A,9,2009,New,Partial,233170,0,0,12.359523080243038
1167,20,RL,64.0,10475,Pave,N/A,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,N/A,Attchd,2008.0,RFn,3,776,TA,TA,Y,160,33,0,0,0,N/A,2,2010,WD,Normal,245350,0,2,12.41044104151805
1168,60,RL,58.0,10852,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,472,TA,TA,Y,0,38,0,0,0,N/A,2,2006,WD,Normal,173000,0,6,12.061046873479915
1169,70,RL,120.0,13728,Pave,N/A,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0,0,0,90,N/A,7,2008,WD,Normal,235000,0,73,12.367340793126296
1171,80,RL,76.0,9880,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1,358,TA,TA,Y,203,0,0,0,0,GdPrv,7,2008,WD,Normal,171000,1,31,12.049418835484797
1172,20,RL,76.0,9120,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,2,433,TA,TA,Y,0,0,0,0,288,N/A,11,2008,WD,Normal,161600,0,50,11.992879425069132
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,N/A,Detchd,2006.0,Fin,2,625,TA,TA,Y,0,54,0,0,0,N/A,3,2008,WD,Normal,171900,0,2,12.05466819137094
1174,50,RL,138.0,18030,Pave,N/A,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,None,0.0,N/A,0,0,N/A,N/A,Y,122,0,0,0,0,MnPrv,3,2007,WD,Normal,200500,0,61,12.20856952572876
1175,70,RL,80.0,16560,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,N/A,7,2006,WD,Normal,239000,0,74,12.384218830913648
1176,50,RL,85.0,10678,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,541,TA,TA,Y,0,33,0,0,0,N/A,4,2007,WD,Normal,285000,0,15,12.560244459250788
1177,20,RL,37.0,6951,Pave,N/A,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,N/A,Attchd,1984.0,Unf,1,264,TA,TA,Y,362,0,0,0,0,MnPrv,10,2008,WD,Normal,119500,0,24,11.691071650353702
1178,50,RM,0.0,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,N/A,Detchd,1926.0,Unf,1,210,TA,TA,N,0,0,116,0,0,N/A,12,2009,WD,Normal,115000,0,83,11.652687407345388
1179,50,RL,54.0,7681,Pave,N/A,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1,186,Fa,TA,Y,192,0,102,0,0,N/A,7,2009,WD,Normal,154900,0,88,11.95053502640496
1181,60,RL,0.0,11170,Pave,N/A,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,N/A,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0,0,0,0,GdPrv,4,2006,WD,Normal,250000,0,16,12.429216196844383
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720,TA,TA,Y,229,0,0,0,0,N/A,6,2006,WD,Normal,120000,0,86,11.695247021764184
1185,20,RL,50.0,35133,Grvl,N/A,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,995,TA,TA,Y,0,263,0,0,263,N/A,5,2007,WD,Normal,186700,0,44,12.137258329529814
1186,50,RL,60.0,9738,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,N/A,Attchd,1965.0,Unf,1,392,TA,TA,Y,0,0,236,0,0,N/A,3,2006,WD,Normal,104900,0,82,11.560762794384388
1187,190,RL,107.0,10615,Pave,N/A,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,N/A,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,N/A,8,2009,WD,Abnorml,95000,0,109,11.461632170582678
1188,20,RL,89.0,12461,Pave,N/A,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3,757,TA,TA,Y,0,114,192,0,0,GdPrv,7,2006,WD,Normal,262000,0,12,12.476099782743233
1189,60,RL,68.0,8935,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,N/A,Attchd,2002.0,RFn,2,493,TA,TA,Y,144,68,0,0,0,N/A,7,2009,WD,Normal,195000,0,7,12.180754837545884
1190,60,RL,60.0,7500,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2,442,TA,TA,Y,140,60,0,0,0,N/A,6,2010,WD,Normal,189000,0,11,12.14950229404178
1191,190,RL,0.0,32463,Pave,N/A,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0,0,0,0,N/A,3,2007,WD,Normal,168000,0,46,12.031719258385396
1192,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,N/A,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0,0,0,0,N/A,11,2007,WD,Normal,174000,0,8,12.066810578196666
1193,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,N/A,Detchd,1925.0,Unf,1,250,TA,Fa,P,0,0,84,0,0,GdWo,7,2007,WD,Normal,125000,0,82,11.736069016284437
1194,120,RM,0.0,4500,Pave,N/A,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,N/A,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,N/A,6,2009,WD,Normal,165000,0,10,12.013700752882718
1195,60,RL,80.0,9364,Pave,N/A,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,N/A,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,MnPrv,3,2010,WD,Normal,158000,0,41,11.970350312009105
1196,60,RL,51.0,8029,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,N/A,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,N/A,7,2008,WD,Normal,176000,0,3,12.078239274020289
1197,60,RL,58.0,14054,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,N/A,11,2006,New,Partial,219210,0,0,12.297785453453374
1198,75,RM,65.0,8850,Pave,N/A,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,N/A,7,2006,ConLw,Normal,144000,0,90,11.877568578558138
1199,20,RL,70.0,9100,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,N/A,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,N/A,6,2009,WD,Normal,178000,0,8,12.089538829274222
1200,20,RL,75.0,11235,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,N/A,10,2006,WD,Normal,148000,0,43,11.904967552746252
1201,20,RL,71.0,9353,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,N/A,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,N/A,7,2006,Oth,Abnorml,116050,0,36,11.661776411702583
1202,60,RL,80.0,10400,Pave,N/A,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,N/A,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,N/A,3,2009,WD,Normal,197900,0,11,12.195517131590657
1203,50,RM,50.0,6000,Pave,N/A,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,N/A,5,2009,WD,Normal,117000,0,84,11.669929213779893
1204,20,RL,75.0,9750,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,N/A,10,2009,WD,Normal,213000,0,9,12.269047444691562
1205,20,RL,78.0,10140,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,N/A,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,MnPrv,7,2006,WD,Normal,153500,0,31,11.941455846009388
1206,20,RL,90.0,14684,Pave,N/A,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,N/A,6,2009,WD,Normal,271900,0,19,12.513189630620563
1207,20,RH,0.0,8900,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,N/A,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,MnPrv,11,2006,WD,Normal,107000,0,40,11.580584113444043
1208,20,RL,70.0,9135,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,N/A,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,N/A,5,2006,WD,Normal,200000,0,3,12.206072645530174
1209,20,RL,70.0,7763,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,N/A,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,N/A,10,2008,WD,Normal,140000,0,46,11.84939770159144
1210,20,RL,85.0,10182,Pave,N/A,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,N/A,5,2006,New,Partial,290000,0,0,12.577636201962656
1211,60,RL,70.0,11218,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,GdPrv,5,2010,WD,Normal,188600,0,18,12.147383649181494
1212,50,RL,152.0,12134,Pave,N/A,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,N/A,Basment,1988.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,N/A,6,2010,WD,Normal,164000,0,22,12.007621706806335
1213,30,RL,50.0,9340,Pave,N/A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,N/A,Attchd,1941.0,Unf,1,234,TA,TA,N,0,113,0,0,0,N/A,8,2009,WD,Normal,113000,0,68,11.635143097694478
1214,80,RL,0.0,10246,Pave,N/A,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,N/A,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,N/A,5,2006,WD,Normal,145000,0,41,11.884489021402711
1215,85,RL,69.0,10205,Pave,N/A,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,N/A,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,N/A,5,2006,WD,Normal,134500,0,44,11.809319478024031
